digit_1,digit_2,label
15232,57309,18
29481,41471,3
50284,58907,7
37000,47650,2
3088,28174,3
1344,37889,3
5749,19712,15
45606,1524,14
41157,11457,8
27478,44403,18
25147,24119,3
54400,38137,18
5964,8533,9
43507,51144,5
26023,42980,0
52583,15325,0
9408,37799,4
44611,32425,4
41811,55918,7
51637,39437,1
49684,38248,18
39569,15694,9
10652,39221,15
51508,31245,1
20345,30493,10
29056,15288,0
2164,8788,0
20400,12857,17
44820,30964,17
55709,6424,13
41435,4098,18
29628,59585,9
37643,18395,11
58523,22643,3
27047,51596,15
51627,2538,0
40492,11556,3
32523,34698,6
53417,5881,0
4684,20770,2
13180,27383,18
44444,20668,5
55108,54478,16
38440,52839,2
8826,36654,7
48268,13666,9
43084,13921,9
37756,5823,11
20575,26551,15
491,41038,9
5840,7700,15
1733,59684,11
24062,40230,15
562,1557,15
18193,54857,11
31697,25766,17
37524,58730,13
50819,20671,2
55515,28627,0
8832,36909,4
48752,50176,8
56878,46697,7
22350,1264,11
10953,42958,11
51950,8062,14
54262,57821,5
33866,47521,13
18136,36069,7
51241,25741,8
2957,59430,14
10350,33750,1
52274,43145,8
46936,58007,15
17550,5801,9
37565,53897,9
49549,18645,9
29747,49535,0
20190,24805,11
17839,44108,10
54594,58590,2
4753,12086,3
59558,32796,8
8568,46166,9
31374,2500,9
51333,31869,10
15114,34454,7
26893,51865,0
37385,33596,1
53898,4999,2
20958,15915,5
50184,51440,17
43369,1503,15
51298,45088,12
3687,53775,15
49819,17318,3
47946,41090,10
43239,38833,6
50961,48333,7
21415,8765,12
17660,12507,5
29344,10910,15
49233,7803,3
55165,13256,5
29626,49613,6
44625,11388,18
42716,19726,9
20024,22327,4
44411,1577,5
17533,27702,15
54967,58715,7
55227,28470,8
25787,8900,5
2875,30705,2
39703,6970,0
24960,12902,15
41468,192,0
46051,28336,11
28337,7787,11
23066,14736,12
7650,52759,15
15526,11611,8
17152,31983,16
31246,17836,2
37411,24498,8
57932,54137,17
54352,39236,0
36255,45776,7
47479,59267,0
6223,52332,5
40796,13481,15
17066,44124,4
9618,48207,9
1728,31065,12
4128,41260,11
56870,55978,18
39244,6140,16
24156,32063,10
14041,25037,15
3497,26666,8
10649,6430,3
6057,33826,10
2877,34193,8
32252,9353,13
25163,8339,14
20538,26517,14
55563,35013,18
38474,58296,8
46287,39868,16
20596,36739,5
1905,55514,16
18386,19528,1
10668,30050,17
22371,34605,12
21996,10692,1
35385,56527,9
26601,2176,4
57058,53568,14
37152,2155,8
46516,34363,3
9938,21752,15
20207,33101,17
41715,39404,13
43163,1331,10
40483,15907,12
43024,47599,9
58167,24559,14
37304,32852,10
24122,34475,11
16012,52803,16
39775,7709,0
21597,16053,9
49825,8983,11
5855,5481,11
51498,22434,13
49191,19893,7
55920,56163,9
22903,12273,16
23537,2700,2
55012,48803,9
32291,10848,18
40095,26565,0
57392,39036,6
30966,35769,13
38424,22409,13
38455,19247,12
33192,43692,8
48437,5974,3
23730,29796,16
49806,27086,15
48576,1038,18
11747,30919,17
57702,4634,17
30401,7066,0
38930,3773,18
53151,36934,18
17029,14405,15
40746,22354,5
35612,50478,2
40297,5971,14
37698,28195,18
15968,54674,11
7070,13889,9
52698,24821,9
39120,12447,11
26835,53696,14
39833,46003,6
39560,28025,16
50058,48238,2
45014,30727,15
11430,36670,18
40370,32479,12
13644,28176,18
23759,56771,17
23672,46234,13
53636,10638,1
56632,5094,2
17809,30569,11
30399,27309,10
9237,25768,3
14948,58131,17
15861,44374,2
44388,31957,16
18621,15497,12
1818,38149,7
41419,10584,17
13519,51437,17
32744,42583,2
28710,52894,2
45792,25754,0
29507,26865,8
25325,22259,7
19494,55545,11
14315,28783,7
10101,7696,1
52900,51008,8
56697,15471,9
49080,4159,9
43069,55111,6
509,16018,11
23286,22271,3
43016,31080,17
31089,57893,12
44601,42246,18
27973,10445,9
38816,6324,5
7343,23491,2
48434,52419,5
54859,53513,17
35536,39453,2
35256,17891,4
39697,51127,0
29870,28755,9
56087,728,16
33860,46361,16
37901,26915,6
21960,26869,4
3973,16623,7
5234,1635,14
9084,18108,12
44670,12304,16
38426,45155,14
12035,19163,18
54378,18628,18
10990,36274,6
944,27409,1
22762,47185,18
24836,52276,0
37171,21680,1
16763,43389,10
14640,8851,9
23448,14893,8
17426,58533,2
48263,33697,2
26983,25126,7
35768,53376,3
15460,36698,15
58286,45069,13
24015,26497,6
54927,1474,3
7577,19398,5
54870,43642,2
55366,55047,1
10995,47741,14
16337,46045,15
37025,172,18
13109,58743,9
15941,17532,7
14283,50640,11
48166,41322,14
27717,48354,11
26439,5630,1
8896,49828,6
37073,57727,9
22252,17595,2
54536,13170,15
15436,43595,1
6070,40521,9
37156,20553,3
11331,10015,5
3725,4004,14
35269,56759,2
15684,28481,18
55145,21975,0
3873,56963,6
32322,48217,14
14650,11027,0
56048,43614,13
46213,21388,16
13068,4986,2
30372,31954,15
58913,21351,18
823,37092,0
38284,41697,7
41860,13080,1
28682,29883,1
59882,37959,12
39824,27731,9
893,43556,0
46006,7732,11
37399,43826,11
8751,43131,10
58901,33717,16
13992,33287,16
763,3892,17
7782,12182,8
52750,2918,10
35593,46673,16
29850,59179,13
56,12588,5
37271,30210,10
13670,32798,13
34492,23278,9
31600,9778,3
102,51843,18
25572,2716,1
43280,44203,17
16699,13801,18
49112,22688,11
31469,41892,16
40477,7316,17
7467,35595,1
27631,48396,3
6844,27016,18
11081,52127,9
43419,21040,18
32696,21664,4
26064,36360,18
44982,18217,17
21228,36329,12
23177,5521,8
37449,52978,9
14820,4012,1
18423,30410,5
23828,53770,7
5458,3121,18
6306,15413,18
20056,25185,2
25803,14484,2
33004,17391,16
10963,22827,5
1998,55086,7
13365,39720,4
49088,30593,4
48770,52279,13
26548,53869,15
34960,20414,2
8819,32215,16
20981,36313,7
30888,27138,2
53768,47091,9
54547,45621,9
664,59615,0
48356,48451,6
42451,4269,11
5167,50034,6
46937,1696,10
21142,39598,9
40666,16056,15
30652,49484,15
26526,44838,9
59656,8926,9
49490,17467,12
54672,53543,6
57872,21687,10
13819,11590,14
52773,58033,10
41750,41586,15
59620,16060,2
17062,54131,14
25518,37751,6
19394,39150,16
19335,3937,9
52092,21116,12
10541,5772,15
47415,41667,0
1495,32021,9
8308,56429,9
27669,7874,0
26447,10721,9
35033,55042,5
14518,11151,9
10598,24069,9
53633,32982,8
55300,50892,3
4710,18882,14
5205,30216,5
53490,16417,17
32711,5957,10
26618,36845,8
44221,48403,0
7957,8038,7
36702,24514,4
47439,23970,10
54567,27882,4
29900,17454,9
36498,7973,10
28280,30838,18
42794,19253,17
57169,31574,13
16909,56806,7
49061,49937,13
3199,39177,6
36886,58618,10
32280,5105,4
54146,4362,18
37447,9172,4
24261,28903,8
19014,26844,18
12504,21737,1
54932,51086,14
15596,23799,3
40707,33812,6
56778,50818,6
53421,36315,1
32927,15441,6
34485,41137,9
51292,50494,15
19400,19625,16
28011,11414,13
912,47510,12
21523,28319,9
560,48924,18
49211,29958,3
3380,53464,17
11951,29209,15
34169,40587,14
26579,18300,11
27231,44709,12
45951,17221,15
55497,11460,4
44219,8249,9
39768,8168,16
51952,9515,14
23890,43418,0
42435,22296,18
24504,46699,17
48400,7256,18
13555,21439,14
25994,31969,0
305,24226,11
16509,6676,9
19450,1986,6
13404,24439,14
26127,53871,10
40738,37546,13
21613,36730,7
48674,20701,6
28469,47972,14
38429,46612,5
56680,30602,13
48852,58673,10
38145,50425,15
28725,39432,8
20626,28331,10
24767,46825,6
43304,8616,7
9332,35344,11
54198,21123,7
58756,27053,14
40980,56799,4
38946,28499,3
57258,32903,15
58170,55177,0
1631,23011,14
44987,50262,12
16025,28830,6
35340,18926,0
7141,21550,5
42445,2126,15
44676,46889,9
8172,23083,4
25992,5737,5
49942,33667,1
30528,603,9
3742,8650,13
56834,56338,10
16585,40744,1
31383,9358,17
3355,56376,13
28535,57788,12
22849,24,1
39512,41886,13
49363,46241,3
20645,8272,0
17133,25045,1
43558,39936,1
19326,15475,11
42424,19891,11
23958,19483,4
56745,47526,14
480,22617,17
58720,50351,7
6990,37394,7
26945,6476,16
9960,42484,13
55733,52143,1
56246,3597,15
24963,51390,1
12450,1775,0
18902,30898,1
31782,48639,16
48344,22335,11
47024,43035,6
52218,15552,5
38515,43538,8
43190,39927,18
14505,20019,16
33381,52692,3
37365,29845,14
8459,9803,10
55859,55963,10
17400,26406,10
16393,55180,16
10605,46463,11
23006,50218,11
21267,8149,15
46547,19406,13
57385,37914,9
47537,52195,14
4505,30765,4
27448,15742,14
56843,51366,14
14769,15034,1
35426,11260,5
47468,38927,12
50437,2274,18
59652,10991,15
10667,44343,17
30549,46609,18
35744,34062,11
17598,28850,15
29658,13642,14
27372,20667,9
49520,27460,18
59290,11663,1
37131,4575,16
34178,47553,10
18801,51575,11
6630,15120,0
24229,26567,4
2560,1045,8
4926,51957,2
39630,23545,2
11498,16589,13
54292,25624,9
4432,53948,18
15191,12194,4
35420,47915,14
21645,36385,16
51954,30907,3
36798,15863,0
8277,34917,2
56205,8821,12
17661,8078,11
29938,13078,14
28753,34480,9
10536,41412,9
25217,37008,1
525,4238,12
36472,49959,15
5281,43447,8
12226,41261,15
3769,42797,9
25987,37250,3
14867,28324,11
11239,45996,1
9601,5027,5
34226,54015,5
9272,32169,11
41019,55725,15
46498,57890,2
49281,133,9
10458,49444,16
52575,48680,14
28767,50605,7
39439,25245,12
51193,6519,13
15809,24717,9
32411,39400,14
19380,27971,7
23580,55957,9
47982,20775,15
39092,8492,9
23780,28531,1
13939,38126,0
55675,36018,3
13707,55548,12
39997,16685,13
7527,21226,15
21285,30123,9
45633,52955,0
17935,26853,9
14221,42385,18
1776,17970,4
50420,31883,13
57736,32965,8
54016,34943,9
40165,52982,11
7438,36099,17
49925,19690,18
43144,50907,10
34392,31843,1
37034,4589,18
50681,6096,14
3595,19673,11
15310,13152,8
21559,3235,13
40546,8743,11
27493,9158,0
51283,35911,12
17187,14207,4
5468,25260,4
14249,51770,18
35978,10134,10
34162,48694,16
35491,24702,16
33886,16630,7
4014,55414,14
4478,3585,9
59341,30118,16
25347,39373,8
34007,27328,0
56361,54067,6
23839,27003,1
27758,10728,12
51061,16519,0
48872,46555,12
39405,4431,15
12428,32247,16
57877,18534,16
5392,22000,12
55492,28648,17
54873,32,6
53825,36400,4
26096,47983,14
678,27857,13
32882,4176,17
32324,6342,12
3132,33348,16
38035,56239,0
40444,47735,1
54413,48670,9
17612,1395,11
51017,4294,1
15390,22764,9
12562,32450,11
575,55245,6
51519,1379,13
56124,16120,5
41128,45817,9
15411,53938,3
58992,6617,1
12346,55293,17
28120,32841,15
51322,26171,12
41327,31432,1
3537,56543,7
769,58970,5
35229,55489,5
48248,34868,5
55702,31762,10
59607,4809,7
49170,17193,8
33610,24080,10
15259,17852,6
2834,52503,15
53444,24833,2
59577,35791,6
55415,50966,11
58782,10258,5
14572,19970,6
59892,39906,0
59428,56530,9
10645,10945,2
45099,27529,7
21335,11609,14
57446,58252,3
21526,50418,6
45530,39575,17
40461,28101,0
25834,34955,4
40695,11519,11
5764,43750,9
5189,29814,13
25664,9852,17
15465,40798,15
43430,30176,1
54558,11334,16
20711,4696,1
25850,39074,11
20007,33694,3
26894,54372,16
21997,55728,14
57708,37982,6
51930,37435,11
45448,45474,3
19243,33099,12
629,26670,15
31332,39072,10
37096,53969,6
28423,58639,9
42379,30137,10
8885,52452,5
33567,22032,12
12640,4103,8
10608,27243,15
34814,11893,4
28628,47366,5
37395,14522,7
47780,19116,3
57073,10812,4
22567,45946,12
55583,45543,11
56769,25026,16
53891,48036,18
25028,4282,17
45010,48759,7
15993,43922,3
59505,31943,0
48886,1738,4
34131,26556,1
5788,19175,14
13569,49255,15
38883,16313,13
4311,29712,14
51407,43879,1
2388,44468,3
47727,41305,14
10422,40068,3
26195,43724,17
2919,29334,2
1442,52738,10
29517,53208,17
25885,56291,10
3753,17072,1
19924,58202,7
57751,12990,12
26072,14241,13
53026,112,1
24719,56256,0
57711,29657,11
13524,2152,15
50690,27236,17
48271,10123,10
619,22451,3
29777,19940,1
5411,4964,16
17885,40522,18
31571,16108,11
27584,46798,4
54222,45624,14
59536,10563,0
23043,7905,9
38021,42637,0
19119,34451,0
24277,16708,3
5173,57033,18
6397,12831,17
29868,46929,18
51608,49400,8
4610,56319,4
1452,17754,12
59528,22906,12
41566,19689,9
1748,33656,16
32356,17438,10
27653,50166,5
6220,49737,0
25436,56332,9
10326,49413,7
50357,24373,3
18014,16049,7
51118,21828,4
3619,49799,7
37402,37767,13
27334,4784,16
2323,39144,8
13037,3512,8
8400,54545,2
2083,57774,16
24032,25990,4
53064,32197,7
36505,27841,0
51246,7916,2
36482,50211,11
20160,50225,1
56292,47099,17
21056,59201,14
30582,33451,8
8364,42021,15
20973,58134,5
47627,51364,5
54165,16802,13
32345,41595,2
56403,11422,0
38368,24455,16
51818,49153,6
8204,54978,2
27596,56037,7
30554,5011,3
55849,20180,13
45861,44021,11
3608,54979,1
47051,55972,2
56894,53409,1
7091,31963,10
23922,25101,0
26346,37066,14
37189,30084,3
5926,14765,12
37747,6401,5
20449,54461,14
12946,26889,15
31588,5708,1
20412,14183,5
49486,12439,7
12616,45867,2
34381,22415,3
7436,54781,5
55026,132,5
33805,30622,5
30097,14831,8
8802,25488,13
40676,30845,9
41434,23715,16
30309,12948,4
41461,58261,14
4435,37833,16
57176,34211,9
17534,35625,7
35430,819,16
23858,40618,12
30932,30690,2
5006,12026,17
24337,29586,10
28429,37312,17
47090,30048,12
19448,58069,18
21528,6873,8
30346,12932,1
42822,54433,0
35923,58638,2
44202,54423,8
3080,16289,11
1138,51674,14
40663,58783,11
11316,34019,9
38070,30128,6
13709,47721,1
688,33513,6
15942,52444,1
15468,54572,15
46399,33802,8
7174,16296,12
7871,42901,7
42873,56176,0
55575,40924,1
15389,26872,13
44138,31188,11
54539,53926,2
26282,54476,12
50578,37629,10
42555,38854,15
38459,44974,17
18960,16587,12
38954,29851,11
31738,51669,0
28922,54241,14
42238,27911,0
28491,4377,18
20946,43089,16
11442,2065,11
52935,58501,1
53944,16040,17
12114,37427,2
30763,14651,1
41254,8656,14
50917,29163,6
12571,4834,17
43852,55,8
43117,1592,5
16000,59421,0
30285,36950,11
54072,31252,14
34185,45981,4
45537,11605,9
34596,53252,3
43061,19575,3
45388,55405,17
22192,8545,9
56661,28524,10
1499,48840,13
42775,5225,10
50677,34000,13
53482,294,13
6908,37725,10
47917,59923,5
3827,15805,10
39049,44911,16
4302,37551,14
2432,53255,9
47423,12818,14
4788,31744,18
56775,3371,9
56760,32921,10
34025,53203,8
307,44761,13
2795,54323,18
52154,30890,4
45313,44940,7
16412,39583,6
53678,49575,0
28142,43302,4
52282,58567,1
1517,7151,8
36228,42568,2
27106,2904,0
52176,8980,16
28500,30742,1
4644,31327,11
2533,55466,7
48946,57777,6
22541,39059,11
40038,33907,9
23265,43828,17
28129,22361,13
36453,18708,13
9898,31878,18
16501,18600,5
34144,26968,1
9932,48072,18
33415,20683,9
35634,33983,0
14841,56779,10
5331,51854,5
28395,31125,16
38094,48843,9
14407,39270,10
51583,20171,14
59394,45943,11
7095,34573,2
23883,29363,16
1413,36949,11
40214,8948,12
7743,5902,2
24741,59520,16
11678,26294,8
1117,48831,1
9184,54706,12
45809,47679,18
24186,29264,14
57003,56097,8
9454,6327,11
29703,39956,0
43534,4674,3
37372,53810,9
51990,44062,16
7263,13469,16
17541,40903,13
13654,18132,0
2245,46727,2
12821,22559,15
33327,40202,3
50655,51964,17
14947,1502,0
49587,11091,0
29907,57905,7
49492,58220,17
51968,21881,2
55942,41299,3
1380,28942,4
12953,47409,11
31818,20673,12
25016,2389,2
37001,1105,17
53913,58629,6
13954,58774,3
19583,38219,6
3415,44428,15
43763,23928,14
7915,34333,12
24540,56367,10
28206,43540,5
6396,31357,1
4425,27440,18
38125,6600,16
45316,40531,9
18301,23556,3
7640,14537,13
8809,21255,2
11751,57374,9
23207,55212,14
47160,57030,17
4028,8000,0
32598,57628,11
40434,48689,15
59263,13003,10
39232,57183,11
54465,15015,9
45006,29982,16
53216,45211,14
10759,56330,13
53525,2043,17
33435,55734,5
2722,41472,16
30859,4374,9
17063,19405,13
30854,4578,17
9987,12745,11
15734,3082,8
36007,5181,16
10553,1962,9
46417,42197,10
16773,23810,3
22631,54573,11
46849,52876,4
34855,6461,0
34486,47909,9
36303,11309,16
54360,47248,7
6784,32521,11
43775,47802,12
8867,19282,1
40528,51153,12
29625,53978,14
59386,40830,3
8118,55196,6
28281,52064,0
19482,30911,15
56708,35023,11
39454,37766,11
39617,55076,14
55783,45749,13
31362,12767,18
6014,12733,14
34224,5287,13
38758,33237,9
27793,6028,13
20492,3285,14
42345,32405,2
57035,59888,9
45829,8710,12
13377,49257,7
44863,41675,15
3548,58018,4
10464,42939,7
54096,1094,13
27364,23608,4
23860,38300,16
22257,15545,7
36835,5119,17
43178,42560,14
55826,30956,15
46375,43189,5
28550,7018,9
3561,35611,14
42900,6328,1
29965,52181,7
23771,22333,15
57572,26733,11
46509,54003,9
12082,59758,15
11128,25465,7
52477,39025,18
33705,16946,10
55351,16343,7
28858,1626,9
9644,41956,10
35372,51129,10
8866,30312,15
56033,47384,10
26890,50748,2
32217,7311,14
42020,29068,10
10858,57970,7
29013,21164,11
46425,16639,17
38193,17200,9
59339,5449,11
38889,10042,3
15758,7555,11
6858,19250,12
38184,26009,10
58272,35690,11
26117,48130,9
13610,3636,18
15057,15560,9
48619,19202,13
38718,41882,17
30425,53976,9
2079,34315,3
45930,46747,10
18224,50368,2
38593,2154,10
10745,40032,14
40579,16375,3
34557,9651,17
4152,59632,15
15381,24397,10
38200,3576,3
42081,46729,3
24160,32457,9
38292,38206,10
45021,44173,8
3871,2424,4
16849,35526,17
41505,10922,1
4504,17003,9
47106,44112,3
33742,37554,0
8214,56670,16
53402,16829,18
13918,34133,4
28123,49422,17
33557,45825,2
1801,35249,3
41288,42662,8
32541,55735,7
19650,36420,9
21520,48056,4
47698,21302,18
47770,55829,16
54783,41201,6
45638,1463,1
20264,27180,13
51012,57732,18
21541,4284,0
26320,31462,11
20389,5959,16
35367,42673,10
35104,15657,9
11694,7631,1
47803,58048,12
48371,40356,6
56214,4308,17
51250,23280,10
17324,48964,18
28254,13755,16
44836,57150,16
54626,40451,7
16089,56746,6
33792,26766,6
20810,12077,13
9615,3478,10
45472,35558,1
48975,37134,3
49912,35945,10
28841,25618,11
44377,47413,4
52006,55828,4
33380,42070,12
9354,39429,11
59403,32724,5
26576,21829,1
55889,26716,15
48879,28945,0
1590,49514,4
13850,56748,5
42599,9218,2
31566,31757,11
21921,34037,9
2287,22198,11
41733,17266,11
5321,23911,1
25785,13987,13
11180,10491,13
23384,5231,15
44023,36163,0
53785,53264,2
3530,35600,1
29791,40862,15
23122,56277,5
39143,43377,14
41737,40496,13
54233,40204,16
29988,15244,9
50812,16638,2
12652,3628,1
13413,19430,14
29699,17256,4
1215,30093,3
8306,20156,6
44813,25537,10
18743,30983,5
2298,58490,7
1721,22600,15
20272,11292,1
12096,4185,11
16879,6299,3
45933,13795,17
38690,51347,17
51306,44257,16
54943,21323,2
17627,27457,10
10011,15845,11
13066,50320,5
29089,39653,17
46569,50554,12
50799,16683,11
56638,3842,17
46125,37556,7
9728,23736,14
20974,2645,10
21772,25773,0
7991,10770,5
48226,13325,12
45714,9668,2
1039,41548,14
32149,7852,16
5160,51308,9
23130,57288,9
19687,5068,16
52253,19787,0
54986,743,0
14615,11412,10
40783,4154,12
13782,7090,13
20394,19471,15
44602,43713,4
7769,52688,15
7015,17819,5
43937,40891,16
39293,4668,18
28819,46899,12
7337,37137,5
44859,29304,3
19261,29904,2
41414,38531,13
28028,48450,7
28604,57145,18
57578,4697,2
27102,7245,9
32835,48915,11
44858,12676,16
19438,42418,16
22855,15151,18
30916,41873,8
2788,13814,16
34762,38645,13
30751,14447,3
26471,23082,2
21751,6804,13
13556,44447,13
43300,48517,10
19466,49274,4
35233,37414,14
50208,36437,5
41836,43998,16
5091,56578,3
4288,50786,5
5101,41925,4
41263,39516,14
13766,8625,1
48535,38402,4
33324,23049,15
18526,18107,7
33133,52129,3
3526,47955,5
25721,45463,17
55428,24239,16
6885,22304,12
8870,9165,8
22813,18241,9
9087,36854,8
33852,31702,5
6100,41235,17
51496,1848,16
49560,43155,12
18189,30026,17
39273,52615,1
24340,37690,3
26759,10344,6
33553,18864,11
44030,16537,7
54834,26451,5
27210,18163,1
22342,34459,16
8498,52348,13
46316,52413,11
52742,57197,1
13397,55395,8
50802,58228,7
54190,21074,6
4003,5193,12
15360,10974,9
16562,53501,16
16079,29291,13
54320,95,0
3031,50684,9
16464,4119,5
25427,44896,7
59553,3699,12
22194,33908,12
38251,44199,0
13808,2790,2
40060,36175,15
9767,51802,16
36557,47777,1
46466,55784,10
5651,23855,13
26256,25659,5
37016,3710,11
2585,23359,4
5438,46041,0
11264,15126,5
40731,57613,10
28089,40541,6
16148,12532,10
11530,922,6
37676,8977,2
47376,35270,1
59088,28852,16
21232,44430,9
24550,53792,10
30692,47724,12
25401,33884,4
54089,19421,1
57707,2379,3
12934,36993,9
40391,54791,13
10542,55127,1
29732,9594,8
27449,33708,4
15785,29490,9
7710,48349,2
3307,40757,6
48890,1987,2
52914,45177,15
30010,55008,12
57133,46284,9
13249,42255,3
17254,39149,17
48783,25387,17
43297,11070,17
7017,18195,17
55801,49176,8
9453,40371,18
22814,28676,9
11146,18690,8
4827,1977,1
14220,49395,1
53279,21691,11
44514,43422,0
384,48738,11
34904,8784,2
48209,39201,17
49371,42204,16
10573,40836,12
12227,12251,6
9183,31366,10
2742,18638,4
48214,53680,18
53558,20633,13
34798,1079,4
50648,9118,18
8050,28826,3
31808,26935,8
51140,39779,17
32555,24141,16
27566,33996,16
2776,1895,18
53731,35847,8
20179,27262,1
8607,35070,9
31365,44895,18
52353,42965,9
32509,59561,7
4397,48743,17
10627,4777,11
8401,14588,12
47020,3794,15
46378,3920,12
41173,50198,8
253,13070,5
53535,20782,6
59161,18572,0
11186,24799,14
18519,17406,4
21899,27516,16
1400,10517,16
51416,12924,12
36145,21949,16
956,22537,13
20319,6323,13
13412,52504,6
49241,28791,16
11820,22205,14
44150,8293,11
12816,41735,15
9734,27431,14
10879,56344,5
54946,4666,14
29573,6429,4
17515,20295,7
58443,27509,1
31266,10779,12
36765,34230,16
55156,47619,0
49672,36467,9
10736,50735,3
35065,4608,9
42701,12737,16
9566,15661,5
57866,23808,14
57217,14023,2
49631,21902,14
1492,44392,7
55194,6572,15
41830,50391,9
31269,25489,15
57856,41577,15
37389,39672,16
46479,17770,0
370,11315,9
9988,20476,14
7146,37221,4
29676,15875,6
