digit_1,digit_2,label
9087,36854,10
33852,31702,9
6100,41235,17
51496,1848,14
49560,43155,6
18189,30026,13
39273,52615,7
24340,37690,7
26759,10344,12
33553,18864,7
44030,16537,7
54834,26451,7
27210,18163,9
22342,34459,14
8498,52348,7
46316,52413,11
52742,57197,7
13397,55395,8
50802,58228,9
54190,21074,14
4003,5193,4
15360,10974,9
16562,53501,8
16079,29291,11
54320,95,0
3031,50684,5
16464,4119,9
25427,44896,7
59553,3699,8
22194,33908,8
38251,44199,8
13808,2790,2
40060,36175,13
9767,51802,14
36557,47777,5
46466,55784,8
5651,23855,11
26256,25659,5
37016,3710,7
2585,23359,6
5438,46041,2
11264,15126,9
40731,57613,6
28089,40541,10
16148,12532,2
11530,922,12
37676,8977,8
47376,35270,7
59088,28852,14
21232,44430,13
24550,53792,8
30692,47724,6
25401,33884,8
54089,19421,1
57707,2379,3
12934,36993,17
40391,54791,13
10542,55127,1
29732,9594,8
27449,33708,10
15785,29490,3
7710,48349,2
3307,40757,8
48890,1987,6
52914,45177,11
30010,55008,12
57133,46284,17
13249,42255,5
17254,39149,9
48783,25387,11
43297,11070,9
7017,18195,15
55801,49176,16
9453,40371,10
22814,28676,15
11146,18690,16
4827,1977,7
14220,49395,5
53279,21691,11
44514,43422,8
384,48738,9
34904,8784,2
48209,39201,9
49371,42204,16
10573,40836,10
12227,12251,10
9183,31366,4
2742,18638,8
48214,53680,14
53558,20633,7
34798,1079,4
50648,9118,16
8050,28826,3
31808,26935,8
51140,39779,17
32555,24141,16
27566,33996,16
2776,1895,10
53731,35847,12
20179,27262,3
8607,35070,17
31365,44895,10
52353,42965,5
32509,59561,15
4397,48743,13
10627,4777,3
8401,14588,10
47020,3794,11
46378,3920,8
41173,50198,12
253,13070,7
53535,20782,6
59161,18572,6
11186,24799,14
18519,17406,8
21899,27516,8
1400,10517,14
51416,12924,8
36145,21949,8
956,22537,9
20319,6323,5
13412,52504,14
49241,28791,12
11820,22205,14
44150,8293,9
12816,41735,11
9734,27431,6
10879,56344,11
54946,4666,6
29573,6429,6
17515,20295,15
58443,27509,7
31266,10779,8
36765,34230,8
55156,47619,8
49672,36467,5
10736,50735,7
35065,4608,9
42701,12737,8
9566,15661,9
57866,23808,12
57217,14023,10
49631,21902,10
1492,44392,9
55194,6572,9
41830,50391,11
31269,25489,9
57856,41577,9
37389,39672,14
46479,17770,0
370,11315,7
9988,20476,12
7146,37221,6
29676,15875,6
55399,34764,11
27740,37352,17
28113,49219,18
43452,15119,4
37050,27504,12
48937,56487,13
5152,11304,3
45973,13618,15
41909,17151,2
12359,18667,12
30161,50359,13
45992,58554,13
20086,3477,13
49649,53529,10
40285,28327,8
45611,38747,13
51234,56610,6
57961,40545,8
38500,19600,12
59953,22898,16
28948,37749,9
12678,15525,11
49411,56492,5
15072,29500,11
6647,23551,8
54221,15866,4
16371,46619,3
34562,41975,6
14040,54839,7
15459,5340,6
520,38738,16
7403,790,7
36715,10616,4
8367,80,15
45504,8264,3
16126,5858,8
17403,37213,4
5072,51395,0
59228,48505,9
24663,24586,9
40126,9851,12
47170,44889,10
37660,41616,2
47886,37094,16
17711,8211,3
57955,41313,15
9736,7451,2
8987,3449,7
4670,3024,5
2905,39780,8
36776,9794,16
25137,9100,4
4724,40158,14
17829,10073,8
11568,26020,13
52250,18637,12
37575,28608,14
2121,1423,0
6086,1855,14
49957,30451,13
38231,49699,6
30697,42173,14
27336,52787,8
55794,31855,5
35973,9161,1
5410,11825,13
33620,53247,11
26735,52917,9
54472,36078,10
31563,40550,7
28392,48534,4
59530,3644,2
9859,35142,9
3429,49113,1
12628,57691,13
15467,17964,9
36435,48977,5
28615,41681,13
11206,39736,15
39296,25681,9
13407,57557,14
27592,50993,8
16161,15481,11
51564,9953,4
59419,56167,8
20000,41884,6
5786,9010,13
22092,610,8
42990,40433,14
38240,36656,13
37328,29464,7
11076,42496,9
59043,38549,3
24910,50805,12
11063,39131,16
38529,48638,3
53729,45150,12
45080,37738,6
16206,43758,7
2990,45734,7
32777,7447,18
54041,9273,11
3694,47135,4
52582,59762,2
18585,39005,10
431,2969,13
20952,29283,3
58398,49092,6
52492,53642,6
49949,34552,3
54692,25837,10
40765,40072,9
58431,48218,3
34254,2506,12
58455,16139,7
30735,53238,18
37710,1261,12
2849,3582,8
47084,2180,9
37305,58240,5
42448,57997,1
7474,1832,16
59285,34529,13
39440,19281,10
47297,41259,8
26135,27817,17
39361,45351,12
10405,57618,11
14794,28036,5
26553,23391,13
15452,46615,14
19887,15783,13
46004,53733,6
24112,17927,10
15062,51876,8
51733,4854,0
14886,56467,11
3505,31824,14
5545,4700,10
4974,7154,10
43020,20145,2
52946,32373,13
34676,31442,12
16598,14756,1
41343,8312,9
24242,24084,10
36104,48529,9
423,10156,10
4977,57011,11
57966,46178,3
9492,45236,10
29081,56134,5
16101,30320,8
49285,46268,3
28789,13745,12
47115,27481,12
54929,39108,9
17469,35500,9
4911,30626,5
35190,50469,9
42984,19996,10
37940,46453,8
55438,42623,8
57488,43081,3
55198,52997,10
6208,27668,6
42664,10152,1
38370,59078,4
116,55263,17
51972,42404,6
12559,17957,10
59583,15853,8
41463,49428,13
41456,35474,11
24121,41897,1
48494,604,9
34478,52695,7
51600,52589,8
51922,45711,7
38166,803,10
51863,37903,12
41377,17278,16
35718,8135,9
7444,42975,11
8261,14554,13
20852,56718,7
45700,35584,13
40938,47924,11
1563,29379,11
36655,11123,18
33109,53426,11
29852,24528,8
29948,17299,11
14851,3875,8
52941,19404,4
55082,4066,8
21774,46245,13
6281,3775,14
16,3085,7
41993,16990,11
27725,56347,9
37197,36747,11
809,11118,6
55744,20884,8
54357,24040,10
17371,43046,10
41896,43972,1
55062,33647,3
28222,2108,13
9012,38521,8
42936,57135,6
13531,19077,8
6866,33621,15
44866,45505,10
54333,37815,10
33433,8021,1
55806,46013,6
45666,12975,7
13864,14005,6
24981,18842,17
2230,47205,3
52039,49297,3
20064,17223,1
40015,59181,7
47200,22193,6
46469,40241,5
47150,50585,1
51362,52869,7
4303,13490,9
3029,41161,15
29425,51010,3
27444,8157,2
55372,44739,14
25862,55334,10
32130,20055,2
13831,9522,10
57988,32185,15
40775,55382,12
14910,18202,10
4657,33629,7
59831,40242,9
2899,19035,5
26635,14530,2
30071,31837,2
46462,56416,14
33686,14019,2
2498,1206,11
58547,15984,10
11308,54289,6
44692,47590,2
8820,11207,13
41481,32262,12
26061,30767,15
46585,43791,3
3058,35058,9
53820,38404,4
52266,50551,11
41684,45319,11
40968,17729,4
43263,48491,12
33074,54724,11
41478,16521,11
50890,38175,10
58008,56497,5
28332,13480,14
19911,26080,15
48758,8757,14
21250,4820,8
26175,46203,6
36450,47109,6
53648,36337,11
38020,18067,14
19605,23497,13
17198,33540,6
47400,8190,6
44183,56500,8
24270,59137,12
12458,17802,5
55663,53772,2
12377,39225,8
21372,33070,4
45481,17830,15
1961,45480,8
59080,57731,17
3175,58055,6
1429,35903,8
26728,7487,4
9023,30366,8
44699,50721,15
20075,55373,11
35413,54732,11
18729,9580,13
26314,12834,15
48117,8697,12
3952,49762,8
11692,36928,5
12751,10704,11
17458,11234,3
24848,55854,8
10981,19499,12
47823,22556,9
20122,16413,15
53056,31668,6
58816,1729,7
46387,27421,13
21185,58745,7
23510,21414,10
7601,21502,4
19763,59673,14
19732,32456,8
3138,8518,13
31074,1725,9
36651,26633,14
35663,16546,1
14513,41495,8
40187,29306,12
2642,25036,1
37509,26492,7
17182,12331,9
52557,30539,14
52022,15985,9
42313,38030,17
37119,45093,8
42042,36741,4
51581,31443,18
19368,2952,3
37657,57008,16
21754,16993,10
16167,36975,6
33965,57088,6
21919,43474,8
56884,14653,11
7536,40190,2
21763,38699,12
53207,29553,11
37659,55446,8
11108,570,10
23972,18853,6
52936,54521,7
17217,29364,5
259,57878,7
23652,21863,10
36538,13168,10
16713,30796,7
42631,35490,9
6694,2232,12
49483,53104,9
11380,12468,8
27688,41070,18
36885,9561,8
27399,50984,15
57370,10018,8
57504,26350,8
54801,14100,9
45452,29340,9
50641,23592,9
17346,15761,9
39275,2494,13
15466,2653,9
47104,45815,9
40945,9637,11
6969,52331,11
5800,29023,11
14666,32890,7
23256,20375,8
58914,56649,18
37704,11474,17
49786,56459,1
9182,56422,7
21215,58603,4
3332,37062,12
45977,40177,11
41079,25283,9
40517,10161,6
49531,8230,10
9496,93,10
2130,12024,6
21906,12755,8
50855,12479,2
21046,3313,10
20783,47701,6
18515,857,3
47010,3457,13
57031,32047,17
5753,27791,5
54606,18054,11
53747,31068,2
2798,35955,15
30171,5460,9
31029,55686,5
473,40198,2
15966,3980,4
6565,32475,3
9518,14932,4
26326,1656,9
39341,52134,7
26626,47950,5
32554,19542,1
37929,22884,7
58067,18535,5
20506,53419,4
745,38073,5
18578,20809,8
28323,14646,2
57769,8608,9
43259,36073,13
33976,3256,18
2289,37654,13
19748,18871,16
21514,29373,14
59301,59595,5
57243,10465,6
6718,16201,10
55996,46560,2
14196,58136,7
6282,7660,6
59230,25141,7
55130,15326,9
42545,17367,4
20296,49123,8
43351,31329,10
50602,34386,12
37196,702,1
18654,54916,12
58099,2705,10
49462,55096,15
14642,30286,14
4529,33736,12
59029,7541,15
6018,51104,13
27784,24677,11
5311,35204,12
4101,58396,3
8198,50614,14
45192,11925,16
15724,49695,8
16428,29246,3
4224,24808,5
17292,49830,11
47820,25144,5
15491,40328,9
21711,53303,10
25863,59058,16
22928,8837,10
17260,8526,7
38287,20239,7
3534,7910,1
1792,33536,6
44992,20419,17
14638,34498,12
4599,55294,6
55787,24028,4
15599,21336,17
32038,26324,4
59214,52716,9
58646,32343,10
10808,29975,18
41147,11843,13
59244,23454,0
26468,38959,7
19487,43659,8
12055,24240,12
11981,21971,4
27632,48432,14
11373,26927,11
45108,35183,7
1890,20850,8
989,12076,11
14922,59563,14
44215,23362,5
28810,17487,7
45255,34528,7
22487,40478,5
35396,38420,9
2080,21569,13
50556,19058,7
36753,45525,11
56559,29208,9
48220,23733,7
19124,29954,15
32723,24928,7
35553,57336,10
1020,30156,6
50239,53799,11
48518,54695,8
8067,20509,15
6521,7439,9
239,34312,13
33663,26211,6
38250,28653,8
31110,27535,8
9553,22074,9
43305,50018,6
24098,55185,8
6395,8806,2
47669,55677,6
32642,41030,3
56258,41103,5
20561,42157,3
4348,32399,8
17924,31109,8
55233,10474,12
32198,23129,13
22707,10729,6
14360,15374,12
12223,45531,4
13381,24792,7
50215,27714,14
4487,21367,8
10079,19608,12
18685,57453,9
11083,6517,9
45680,59710,14
39909,12544,6
15307,6702,9
25199,11864,5
12317,4359,11
31078,12635,5
32988,27137,7
57756,8033,14
57455,39798,5
56672,19460,16
32415,25891,10
18212,10257,1
42170,483,7
8165,54197,13
37097,16648,15
50071,11061,6
22158,43225,7
22606,42268,3
37052,30503,2
24396,36239,9
15401,47939,9
32179,13013,1
45098,4790,9
57097,53013,9
5621,5897,10
44348,9250,17
15107,166,6
22208,22592,6
59390,36627,10
35926,38637,6
6665,6005,3
31950,5698,1
41236,14425,7
25482,45309,14
1547,10540,13
45044,20676,18
45550,40097,5
37527,662,8
49200,51356,2
53134,39479,12
17931,19806,13
47523,21679,11
46930,2544,6
43461,29332,16
24087,18055,4
4025,7997,15
10906,47306,11
13594,36815,8
9514,29949,6
49188,20754,8
34086,5489,5
23710,29829,17
12137,9950,14
16137,44619,9
17437,30685,15
17638,47988,8
26315,15230,7
34893,39014,10
414,39601,10
10347,25830,9
21377,14181,10
26884,58232,14
41245,2581,0
36109,39885,12
27207,55526,3
20451,22343,4
14590,58949,13
19711,31976,13
22041,47290,11
27059,37161,10
4686,40410,8
26000,35906,9
33721,6726,15
24274,32216,6
13717,20812,17
30114,15909,13
20287,12728,10
4704,34916,12
32519,5826,11
41915,1024,9
13029,12173,8
46760,52319,4
27451,44060,2
25444,17896,11
37359,7761,10
53517,27530,14
19906,56445,12
47731,25306,8
38257,18947,12
10086,12405,12
26208,37446,5
30829,18763,3
45213,5304,5
52860,54416,9
22468,986,9
5869,27896,10
55720,32837,14
40313,42765,1
41186,29894,8
9698,33297,2
16761,47694,6
26465,24082,13
51429,55211,15
26026,59994,8
2738,24192,6
8268,37038,8
6,43761,2
49173,58885,13
22747,44198,5
24602,23774,8
28494,524,2
52800,32492,14
18977,10613,12
56159,16549,3
47325,2829,11
28748,12603,7
446,15050,15
45159,59180,12
38022,6779,15
31137,28421,14
55353,50482,4
14732,34412,7
20459,56423,2
44571,8080,7
46954,26050,4
56710,43978,11
34294,40736,9
22490,25017,3
45230,44376,9
18187,53566,12
36120,37384,3
30827,57546,7
3858,52990,7
15249,45717,8
38828,47292,10
29098,1702,6
5111,54025,6
31645,57597,8
15299,58034,13
27441,48736,12
34187,57335,13
57091,14334,0
21604,38527,7
41785,36071,7
12360,40712,7
54737,37951,11
47279,6230,4
7857,43794,3
58342,41611,15
6297,15483,9
52744,17001,13
20640,37210,10
17752,11307,9
59448,41439,12
54519,56574,5
25903,54931,5
5213,38992,15
2839,13721,1
16972,7498,13
12490,41429,5
48018,22742,6
29533,45154,15
1295,10492,8
26440,38820,15
14022,44837,10
21965,15247,16
14035,2165,13
39224,57070,8
24378,6919,6
7366,33155,13
54231,35003,12
2031,27998,12
35382,29863,15
53,18371,4
32110,48496,12
39134,11237,14
46578,17134,9
32361,49958,9
36501,58940,7
11777,55416,7
10594,58187,13
46614,1490,13
41387,26877,14
16134,6759,7
31803,19102,10
18194,19654,8
1267,21530,13
47695,34880,11
35397,5781,13
55595,35,14
17510,46886,10
56976,30777,16
25771,25761,15
41717,48991,9
15036,37991,9
28920,10069,2
11038,23670,10
51924,12498,9
59974,13840,3
22265,44134,3
3745,14636,12
19416,40428,7
8281,33288,9
42332,2771,4
34602,39033,6
56804,35644,7
34053,45928,5
42444,31218,9
15138,52080,9
8914,27081,10
7162,11409,3
3438,2965,13
30722,31513,9
39532,40500,16
20880,13728,17
8763,19276,6
32961,51303,5
58304,54554,14
15565,53910,8
847,4314,10
51883,4052,8
41803,52363,12
29758,52191,9
33562,26768,11
34268,13400,8
34090,12335,17
6785,47801,3
53201,23505,6
48917,24636,3
43068,6581,10
47228,9144,8
40388,33919,8
49509,49758,15
19030,56350,13
51060,30706,1
47945,39902,10
42357,57845,8
11949,25553,6
32676,795,16
31450,14517,5
39040,38739,8
38867,4771,12
6078,21744,10
26421,15605,3
58267,13130,11
30979,9006,10
30768,39445,10
3739,12199,10
46403,52593,3
59348,2417,14
32574,20037,8
26496,4703,12
4469,18127,9
31451,46867,5
26461,35729,8
48367,10483,8
44216,37355,6
36433,19031,3
3301,23606,5
20204,6275,16
10614,7512,17
15109,2947,9
54348,45428,13
15795,57661,1
58321,2011,8
19146,54559,12
24326,56267,7
33318,48648,13
40706,52726,10
44002,8194,9
52041,48252,7
42708,49851,10
50331,54136,8
42047,161,7
53192,41826,5
3869,48747,15
4923,50731,7
24446,29420,3
3949,19847,5
2773,21761,11
37487,52743,13
38717,41536,5
49203,17526,8
42155,47097,9
43747,9539,8
12208,37458,15
51355,48929,6
7345,13071,5
16691,15507,2
56235,19619,17
15322,52355,12
9361,18095,9
20404,19810,11
4954,15157,5
36054,12776,8
9111,19288,10
8618,21898,8
19768,25366,1
48143,27747,12
21532,17219,10
43968,32210,8
1796,8430,1
27520,9541,6
36096,5108,8
26695,55251,5
11165,49434,6
10519,25373,4
31358,44750,9
12983,22388,12
19352,2840,9
29358,4205,8
55089,44005,9
15160,58122,8
18131,3788,16
11147,24543,6
42698,54865,5
4831,46415,13
38353,16044,17
22922,35024,11
55557,28543,8
52996,33077,9
43504,32433,17
53029,59366,5
26248,23940,8
49452,25770,8
26414,51621,15
40984,49989,9
37675,14404,11
43436,1192,3
54925,49971,7
3362,18728,11
23184,18831,12
28527,26797,7
36690,39942,14
1021,26722,3
22140,33042,9
7475,27743,9
13613,52166,9
23065,41543,8
30431,55282,7
50343,44382,12
50542,52834,2
55523,35339,9
34270,43926,12
5715,56902,3
21695,31373,5
31045,19950,4
18130,10439,8
28279,33182,18
30458,26398,9
20157,24223,16
57923,9126,13
27883,56895,9
57322,14761,4
34016,58578,6
30369,16105,2
47262,23238,8
58104,11765,3
37996,39387,10
22298,54449,15
52581,9595,10
2383,44477,11
32868,22439,14
4639,21674,3
58902,45774,7
57106,17681,13
46405,9780,10
31023,36396,10
46689,26458,7
56029,41522,8
10051,18196,6
33669,52483,8
37415,11726,8
57644,51410,7
31287,10195,5
56767,17393,14
42396,58159,15
39308,188,16
8434,7152,9
635,4180,9
34640,18379,6
15130,51780,4
12240,45352,18
55607,17564,12
49713,17089,2
43712,8891,1
21654,6782,8
30476,58117,10
6620,50823,14
52849,55396,6
45165,15402,5
8374,44539,9
29960,13250,7
8452,48761,4
32551,1360,16
9981,23827,6
41771,32239,18
23522,28187,9
37326,41229,12
54283,32959,14
18393,21369,10
14592,6824,11
29289,14298,4
34915,49266,14
49777,52754,10
23229,39123,6
43306,36693,10
30328,56812,14
46950,57253,13
7752,9626,5
28822,39276,8
55856,56040,11
41903,47030,17
29223,10969,15
9154,45956,16
19523,26213,8
49667,16942,5
25899,21239,7
51084,18464,7
16612,44250,10
22232,16177,5
21637,33406,10
48795,41309,16
41124,52012,16
204,34175,9
50644,55164,8
42762,37519,9
11293,16895,11
23010,50080,11
22171,42137,10
17194,42692,10
19362,22974,12
8863,34124,6
20387,27617,12
831,27712,8
9654,9520,12
12757,48805,8
57065,38700,7
782,40235,18
12449,10129,6
57911,24961,4
55408,6542,9
10877,25716,12
48829,2525,7
56123,26574,6
55381,49921,9
3176,18863,3
22247,21281,2
16447,7178,5
46135,54125,10
53127,15013,8
37027,4430,6
4564,28991,11
43603,56518,12
48662,35531,6
56238,34727,14
41256,50712,6
14938,51949,3
57416,35999,2
52679,11941,9
16022,21924,17
55463,54685,5
17862,39756,12
39623,30594,2
34146,25745,5
6440,44445,3
25610,15685,12
36325,10493,11
38027,34399,10
48254,25738,6
45600,10455,8
42122,9169,7
58827,28733,14
40352,134,2
24818,21102,10
50223,42265,12
21726,49743,9
6130,28988,14
52741,47238,3
41856,11722,8
42607,47329,7
55474,30504,10
27815,5888,9
33375,14498,10
16910,41904,10
37441,7553,2
59352,29329,8
58813,42292,11
40446,11745,18
21091,35707,14
8628,17471,9
39821,43848,15
38431,54698,15
27797,20045,3
40877,23654,6
40771,49078,10
48536,47473,2
9430,57412,2
6906,31330,10
11543,32208,8
44034,38058,6
37219,41017,16
22064,43912,11
48256,4623,9
13577,39141,11
45217,51566,4
12761,13106,4
12650,21780,5
15069,46484,5
30974,41592,11
56659,37576,10
26102,32375,13
39730,29365,12
49533,46043,6
25647,40930,13
35668,18125,13
41027,17199,6
37580,27327,2
54027,47469,4
42850,57796,14
28916,52422,5
41632,23783,8
20297,4046,11
51983,59519,3
47321,21229,4
40570,5905,3
29010,44606,9
54390,36347,14
40519,34717,6
42954,45508,6
40933,144,12
53220,18500,15
31821,529,14
4272,37267,16
4193,29351,3
23659,26322,15
24381,39245,6
50850,57074,8
30738,11900,17
44578,34244,0
51435,9159,7
24409,33851,14
8052,28665,12
12672,22524,4
6009,3545,5
42358,42038,0
55331,29451,9
34544,6319,16
58274,57933,11
22607,21673,7
28155,48579,5
48008,16446,7
17350,13996,16
51257,1391,5
39495,39628,6
36179,58046,16
30136,25791,7
16146,30634,4
43957,42005,5
25227,41719,6
938,15215,9
12013,38501,1
8025,5313,6
2583,19524,3
38533,17435,8
39995,31105,14
55985,41081,11
53954,56809,9
30439,52984,1
38897,31043,1
13335,26966,7
15399,40325,9
23882,48082,6
935,38708,13
36194,34257,17
21035,12361,5
27004,25207,17
29457,29641,8
53896,28861,4
33619,7396,9
30755,19103,14
50248,55585,13
39758,30338,6
2761,43773,11
5440,53990,9
36517,49855,2
41242,24789,9
49370,24292,4
45936,15796,6
57654,48543,3
18894,2491,14
34410,26446,14
31829,8160,2
7698,7670,8
16452,43093,15
24216,4472,8
34837,59859,7
1131,27284,2
5842,5680,9
50694,20266,9
25924,7873,12
47784,27473,5
46821,16067,12
58334,47611,14
38903,55071,3
47948,19491,8
56496,40035,7
12389,29647,15
26669,27176,7
42186,10375,9
56903,58804,10
56173,8793,6
1852,15368,4
38179,31655,8
38602,34671,9
48623,29929,9
20892,21650,14
48813,50847,5
26254,32695,11
25422,605,10
42621,15969,12
40739,20702,7
1435,9735,7
30807,45151,3
35166,20039,11
20164,21678,14
35184,29216,12
19886,8035,11
22505,49417,13
2526,11895,1
630,197,14
347,33800,3
56079,1906,8
23152,22241,12
3326,5805,9
21329,32207,5
22272,11567,9
10625,20022,2
5375,35745,8
2647,30174,8
36110,21359,4
21705,22207,9
7624,38042,2
29236,38850,9
31842,51038,12
263,49122,10
16224,42216,5
5763,32887,9
24083,3404,4
29933,4937,11
5212,7652,13
9138,25049,6
27124,20906,9
38787,15502,9
32553,18403,14
45082,2847,10
4512,23987,11
48020,29476,7
32026,15908,11
5202,8673,4
12065,23904,11
48240,17558,9
22637,58452,2
56076,6114,9
44129,9834,9
37954,8108,0
59883,52205,4
38205,51554,10
27119,8979,6
6884,5427,12
5821,23805,15
20381,10881,13
9086,11632,9
11796,36493,13
29663,26148,12
21201,18633,3
41262,57072,15
31480,24179,15
54104,17753,3
50412,6321,11
29239,10242,1
26330,58829,2
1693,52255,9
52100,40423,7
1781,35222,12
51927,59155,7
32794,18222,3
43886,24856,7
47452,35671,0
43803,32140,11
36733,13948,9
57764,19285,9
45617,26774,1
51325,48358,9
38823,51888,2
39595,41784,4
55066,41391,9
12287,34636,9
17149,3465,9
17040,32653,6
37957,10855,8
23937,34614,8
24574,5049,12
15317,29646,8
21373,23406,10
39395,35327,8
53556,2375,9
35554,50076,7
48328,14872,14
3308,48936,6
22312,32219,15
51176,12044,8
35243,50637,0
39085,7327,9
49140,27274,8
9048,5856,5
614,25348,12
45668,42789,8
23187,6013,10
23035,50791,16
48656,15331,13
35665,45826,9
5927,43156,4
49654,17695,4
23212,17216,11
28157,41465,3
47314,16372,8
51696,30740,9
16061,40768,8
40234,42277,4
48877,19599,6
35317,1654,4
28655,14533,7
59350,39125,6
8477,56406,8
42102,22474,4
1349,37418,2
23517,3011,11
15692,43827,0
3315,16182,12
909,42630,4
2644,11098,12
12899,19315,17
38535,22301,13
8817,49618,14
27476,41102,13
27832,14062,12
52224,58893,10
59149,39746,1
39477,35068,16
31464,43897,7
39634,57999,6
55730,12299,11
40735,22804,10
15650,13386,10
52056,14472,1
41132,35676,17
4315,51310,15
32813,35760,13
40957,22293,11
16674,26426,10
38784,54736,5
24946,10498,14
13399,25408,1
38466,53935,10
51468,10068,2
27054,55220,9
31809,26841,15
1837,41307,4
54565,26796,13
40101,59628,3
56462,22340,16
53406,58686,12
27141,14202,4
8681,21492,1
1683,34788,12
38299,42129,15
57403,26417,12
36045,1033,3
32480,20231,9
